index,species,pop,source,plant_id,sex,habitat,seeds_weighed,total_mass_mg,notes,notes2
1340,S.adam,847,Field,307,H,D,25,3.265,SD-double checked,
1341,S.adam,847,Field,307,H,D,25,3.184,SD-double checked,
1342,S.adam,847,Field,307,H,D,25,3.296,SD-double checked,
1343,S.adam,847,Field,307,H,D,25,3.265,SD-double checked,
1344,S.adam,847,Field,307,H,D,25,3.153,SD-double checked,
1345,S.adam,847,Field,307,H,D,25,2.997,SD-double checked,
1346,S.adam,847,Field,307,H,D,25,2.998,SD-double checked,
1347,S.adam,847,Field,307,H,D,25,2.961,SD-double checked,
1348,S.adam,847,Field,307,H,D,25,2.781,SD-double checked,
1349,S.adam,847,Field,106,H,D,25,2.684,SD-double checked,
1350,S.adam,847,Field,106,H,D,25,2.622,SD-double checked,
1351,S.adam,847,Field,106,H,D,25,2.707,SD-double checked,
1352,S.adam,847,Field,106,H,D,25,2.637,SD-double checked,
1353,S.adam,847,Field,106,H,D,25,2.796,SD-double checked,
1354,S.adam,847,Field,106,H,D,25,2.736,SD-double checked,
1355,S.adam,847,Field,106,H,D,25,2.748,SD-double checked,
1356,S.adam,847,Field,106,H,D,25,2.667,SD-double checked,
1357,S.adam,847,Field,106,H,D,25,2.849,SD-double checked,
1358,S.adam,847,Field,106,H,D,25,2.445,SD-double checked,
1359,S.adam,847,Field,100,H,D,25,2.745,SD-double checked,
1360,S.adam,847,Field,100,H,D,25,2.609,SD-double checked,
1361,S.adam,847,Field,100,H,D,25,2.931,SD-double checked,
1362,S.adam,847,Field,100,H,D,25,2.868,SD-double checked,
1363,S.adam,847,Field,100,H,D,25,2.722,SD-double checked,
1364,S.adam,847,Field,100,H,D,25,2.869,SD-double checked,
1365,S.adam,847,Field,100,H,D,25,2.648,SD-double checked,
1366,S.adam,847,Field,100,H,D,25,2.993,SD-double checked,
1367,S.adam,847,Field,100,H,D,25,2.86,SD-double checked,
1368,S.adam,847,Field,100,H,D,25,2.862,SD-double checked,
1369,S.adam,847,Field,100,H,D,25,2.866,SD-double checked,Mass added 1/6/2011 SD
1370,S.adam,847,Field,100,H,D,25,2.757,SD-double checked,
1371,S.adam,847,Field,100,H,D,25,3.003,SD-double checked,
1372,S.adam,847,Field,100,H,D,25,2.76,SD-double checked,
1373,S.adam,847,Field,374,F,D,25,2.875,SD-double checked,
1374,S.adam,847,Field,374,F,D,25,3.051,SD-double checked,
1375,S.adam,847,Field,374,F,D,25,2.994,SD-double checked,
1376,S.adam,847,Field,374,F,D,25,2.764,SD-double checked,
1377,S.adam,847,Field,374,F,D,25,2.786,SD-double checked,
1378,S.adam,847,Field,374,F,D,25,2.482,SD-double checked,
1379,S.adam,847,Field,374,F,D,19,1.906,SD-double checked,
1380,S.adam,847,Field,374,F,D,25,2.721,SD-double checked,Mass added 1/6/2011 SD
1381,S.adam,847,Field,374,F,D,25,2.655,SD-double checked,
1382,S.adam,847,Field,374,F,D,12,0.747,SD-double checked,
1383,S.adam,847,Field,374,F,D,25,2.714,SD-double checked,
1384,S.adam,847,Field,374,F,D,25,2.873,SD-double checked,
1385,S.adam,847,Field,380,F,D,25,3.179,SD-double checked,
1386,S.adam,847,Field,380,F,D,25,2.899,SD-double checked,
1387,S.adam,847,Field,380,F,D,25,3.092,SD-double checked,
1388,S.adam,847,Field,380,F,D,25,3.404,SD-double checked,
1389,S.adam,847,Field,380,F,D,25,3.77,SD-double checked,
1390,S.adam,847,Field,380,F,D,25,3.216,SD-double checked,
1391,S.adam,847,Field,380,F,D,25,2.993,SD-double checked,
1392,S.adam,847,Field,380,F,D,25,3.235,SD-double checked,
1393,S.adam,847,Field,380,F,D,25,3.417,SD-double checked,
1394,S.adam,847,Field,380,F,D,25,3.106,SD-double checked,
1395,S.adam,847,Field,352,F,D,25,3.425,SD-double checked,
1396,S.adam,847,Field,352,F,D,25,2.906,SD-double checked,
1397,S.adam,847,Field,352,F,D,25,3.037,SD-double checked,
1398,S.adam,847,Field,352,F,D,25,2.914,SD-double checked,
1399,S.adam,847,Field,352,F,D,25,2.57,SD-double checked,
1400,S.adam,847,Field,352,F,D,25,2.951,SD-double checked,
1401,S.adam,847,Field,352,F,D,25,3.004,SD-double checked,
1402,S.adam,847,Field,352,F,D,25,2.701,SD-double checked,
1403,S.adam,847,Field,352,F,D,25,2.42,SD-double checked,
1404,S.adam,847,Field,352,F,D,24,2.214,SD-double checked,
1405,S.adam,847,Field,304,F,D,25,3.896,SD-double checked,
1406,S.adam,847,Field,304,F,D,15,2.111,SD-double checked,
1407,S.adam,847,Field,304,F,D,25,4.132,SD-double checked,
1408,S.adam,847,Field,304,F,D,25,4.089,SD-double checked,
1409,S.adam,847,Field,304,F,D,25,3.737,SD-double checked,
1410,S.adam,847,Field,304,F,D,24,3.701,SD-double checked,
1411,S.adam,847,Field,304,F,D,25,3.913,SD-double checked,
1412,S.adam,847,Field,304,F,D,25,4.016,SD-double checked,
1413,S.adam,847,Field,304,F,D,25,3.914,SD-double checked,
1414,S.adam,847,Field,304,F,D,25,3.881,SD-double checked,
1415,S.adam,847,Field,304,F,D,25,3.558,SD-double checked,
1416,S.adam,847,Field,202,F,D,25,3.181,SD-double checked,
1417,S.adam,847,Field,202,F,D,25,3.475,SD-double checked,
1418,S.adam,847,Field,202,F,D,25,3.62,SD-double checked,
1419,S.adam,847,Field,202,F,D,25,3.541,SD-double checked,
1420,S.adam,847,Field,202,F,D,25,3.642,SD-double checked,
1421,S.adam,847,Field,202,F,D,25,3.449,SD-double checked,
1422,S.adam,847,Field,202,F,D,25,3.595,SD-double checked,
1423,S.adam,847,Field,202,F,D,25,3.388,SD-double checked,
1424,S.adam,847,Field,202,F,D,25,3.166,SD-double checked,
1425,S.adam,847,Field,202,F,D,25,3.004,SD-double checked,
1426,S.adam,847,Field,102,F,D,25,2.74,SD-double checked,
1427,S.adam,847,Field,102,F,D,25,2.933,SD-double checked,
1428,S.adam,847,Field,102,F,D,25,2.836,SD-double checked,
1429,S.adam,847,Field,102,F,D,25,3.196,SD-double checked,
1430,S.adam,847,Field,102,F,D,25,2.927,SD-double checked,
1431,S.adam,847,Field,102,F,D,25,3.197,SD-double checked,
1432,S.adam,847,Field,102,F,D,25,2.779,SD-double checked,
1433,S.adam,847,Field,102,F,D,25,2.976,SD-double checked,
1434,S.adam,847,Field,102,F,D,25,3.093,SD-double checked,
1435,S.adam,847,Field,102,F,D,25,2.832,SD-double checked,
1436,S.sali,853,GH,97.1,F,D,25,2.706,SD-double checked,
1437,S.sali,853,GH,97.1,F,D,25,2.887,SD-double checked,
1438,S.sali,853,GH,97.1,F,D,25,2.786,SD-double checked,
1439,S.sali,853,GH,97.1,F,D,22,2.499,SD-double checked,
1440,S.sali,853,GH,97.1,F,D,25,2.831,SD-double checked,
1441,S.sali,853,GH,97.1,F,D,25,2.835,SD-double checked,
1442,S.sali,853,GH,97.1,F,D,25,2.829,SD-double checked,
1443,S.sali,853,GH,97.1,F,D,25,2.805,SD-double checked,
1444,S.sali,853,GH,97.1,F,D,25,2.845,SD-double checked,
1445,S.sali,853,GH,97.1,F,D,25,2.8,SD-double checked,
1446,S.sali,853,GH,97.1,F,D,25,2.866,SD-double checked,
1447,S.sali,853,GH,97.1,F,D,26,3.028,SD-double checked,
1448,S.sali,853,GH,97.1,F,D,21,2.314,SD-double checked,
1449,S.lych,867,Field,2,H,W,25,5.219,SD-double checked,
1450,S.lych,867,Field,2,H,W,25,5,SD-double checked,
1451,S.lych,867,Field,2,H,W,25,4.815,SD-double checked,
1452,S.lych,867,Field,2,H,W,25,4.698,SD-double checked,
1453,S.lych,867,Field,2,H,W,25,5.085,SD-double checked,
1454,S.lych,867,Field,2,H,W,25,5.201,SD-double checked,
1455,S.lych,867,Field,2,H,W,25,5.003,SD-double checked,
1456,S.lych,867,Field,2,H,W,25,4.807,SD-double checked,
1457,S.lych,867,Field,2,H,W,25,4.888,SD-double checked,
1458,S.lych,867,Field,2,H,W,25,4.812,SD-double checked,
1459,S.lych,867,Field,3,H,W,25,4.188,SD-double checked,
1460,S.lych,867,Field,3,H,W,25,4.996,SD-double checked,
1461,S.lych,867,Field,3,H,W,25,4.814,SD-double checked,
1462,S.lych,867,Field,3,H,W,25,5.351,SD-double checked,
1463,S.lych,867,Field,3,H,W,25,5.302,SD-double checked,
1464,S.lych,867,Field,3,H,W,25,5.285,SD-double checked,
1465,S.lych,867,Field,3,H,W,25,5.422,SD-double checked,
1466,S.lych,867,Field,3,H,W,25,5.271,SD-double checked,
1467,S.lych,867,Field,3,H,W,25,5.545,SD-double checked,
1468,S.lych,867,Field,3,H,W,25,5.491,SD-double checked,
1469,S.lych,867,GH,210,H,W,25,4.828,SD-double checked,
1470,S.lych,867,GH,210,H,W,25,4.683,SD-double checked,
1471,S.lych,867,GH,210,H,W,25,4.632,SD-double checked,
1472,S.lych,867,GH,210,H,W,25,5.04,SD-double checked,
1473,S.lych,867,GH,210,H,W,25,5.36,SD-double checked,
1474,S.lych,867,GH,210,H,W,25,4.771,SD-double checked,
1475,S.lych,867,GH,210,H,W,25,4.79,SD-double checked,
1476,S.lych,867,GH,210,H,W,25,5.233,SD-double checked,
1477,S.lych,867,GH,210,H,W,25,4.682,SD-double checked,
1478,S.lych,867,GH,210,H,W,25,5.481,SD-double checked,
1479,S.lych,867,GH,208,H,W,25,6.138,SD-double checked,
1480,S.lych,867,GH,208,H,W,25,6.161,SD-double checked,
1481,S.lych,867,GH,208,H,W,25,5.538,SD-double checked,
1482,S.lych,867,GH,208,H,W,25,6.11,SD-double checked,
1483,S.lych,867,GH,208,H,W,25,5.744,SD-double checked,
1484,S.lych,867,GH,208,H,W,25,7.248,SD-double checked,
1485,S.lych,867,GH,208,H,W,25,6.81,SD-double checked,
1486,S.lych,867,GH,208,H,W,25,6.105,SD-double checked,
1487,S.lych,867,GH,208,H,W,25,6.866,SD-double checked,
1488,S.lych,867,GH,208,H,W,25,6.005,SD-double checked,
1489,S.lych,867,GH,202,H,W,25,6.784,SD-double checked,
1490,S.lych,867,GH,202,H,W,25,6.792,SD-double checked,
1491,S.lych,867,GH,202,H,W,25,6.534,SD-double checked,
1492,S.lych,867,GH,202,H,W,25,6.721,SD-double checked,
1493,S.lych,867,GH,202,H,W,25,6.218,SD-double checked,
1494,S.lych,867,GH,202,H,W,25,6.486,SD-double checked,
1495,S.lych,867,GH,202,H,W,25,6.277,SD-double checked,
1496,S.lych,867,GH,202,H,W,25,6.165,SD-double checked,
1497,S.lych,867,GH,202,H,W,25,6.734,SD-double checked,
1498,S.lych,867,GH,202,H,W,25,6.595,SD-double checked,
1509,S.sali,842,Field,86,H,D,25,4.64,SD-double checked,
1510,S.sali,842,Field,86,H,D,25,4.43,SD-double checked,
1511,S.sali,842,Field,86,H,D,25,4.68,SD-double checked,
1512,S.sali,842,Field,86,H,D,25,4.61,SD-double checked,
1513,S.sali,842,Field,86,H,D,25,4.29,SD-double checked,
1514,S.sali,842,Field,86,H,D,25,4.75,SD-double checked,
1515,S.sali,842,Field,86,H,D,25,4.55,SD-double checked,
1516,S.sali,842,Field,86,H,D,25,4.67,SD-double checked,
1517,S.sali,842,Field,86,H,D,25,4.53,SD-double checked,
1518,S.sali,842,Field,86,H,D,25,4.41,SD-double checked,
1519,S.sali,842,Field,86,H,D,25,4.26,SD-double checked,
1520,S.sali,842,Field,86,H,D,13,2.2,SD-double checked,
1521,S.sali,842,Field,109,H,D,25,1.74,SD-double checked,
1522,S.sali,842,Field,109,H,D,25,1.76,SD-double checked,
1523,S.sali,842,Field,109,H,D,25,1.46,SD-double checked,
1524,S.sali,842,Field,109,H,D,25,2.16,SD-double checked,
1525,S.sali,842,Field,109,H,D,25,1.96,SD-double checked,
1526,S.sali,842,Field,109,H,D,25,2.13,SD-double checked,
1527,S.sali,842,Field,109,H,D,25,1.57,SD-double checked,
1528,S.sali,842,Field,109,H,D,25,1.73,SD-double checked,
1529,S.sali,842,Field,109,H,D,25,1.58,SD-double checked,
1530,S.sali,842,Field,109,H,D,25,1.56,SD-double checked,
1531,S.sali,842,Field,70,H,D,25,2.07,SD-double checked,
1532,S.sali,842,Field,70,H,D,25,2.29,SD-double checked,
1533,S.sali,842,Field,70,H,D,25,1.81,SD-double checked,
1534,S.sali,842,Field,70,H,D,25,2.93,SD-double checked,
1535,S.sali,842,Field,70,H,D,25,2.58,SD-double checked,
1536,S.sali,842,Field,70,H,D,25,2.28,SD-double checked,
1537,S.sali,842,Field,70,H,D,25,2.08,SD-double checked,
1538,S.sali,842,Field,70,H,D,25,2.51,SD-double checked,
1539,S.sali,842,Field,70,H,D,25,2.13,SD-double checked,
1540,S.sali,842,Field,70,H,D,25,2.51,SD-double checked,
1541,S.sali,842,Field,84,H,D,25,2.87,SD-double checked,
1542,S.sali,842,Field,84,H,D,25,4.02,SD-double checked,
1543,S.sali,842,Field,84,H,D,25,3.63,SD-double checked,
1544,S.sali,842,Field,84,H,D,25,3.97,SD-double checked,
1545,S.sali,842,Field,84,H,D,22,3.09,SD-double checked,
1546,S.sali,842,Field,84,H,D,25,3.97,SD-double checked,
1547,S.sali,842,Field,84,H,D,25,4.37,SD-double checked,
1548,S.sali,842,Field,84,H,D,25,3.79,SD-double checked,
1549,S.sali,842,Field,84,H,D,25,4.51,SD-double checked,
1550,S.sali,842,Field,84,H,D,25,2.58,SD-double checked,
1551,S.sali,842,Field,84,H,D,25,3.11,SD-double checked,
1552,S.sali,842,Field,84,H,D,24,3.48,SD-double checked,
1553,S.sali,842,Field,121A,H,D,25,4.46,SD-double checked,
1554,S.sali,842,Field,121A,H,D,25,4.13,SD-double checked,
1555,S.sali,842,Field,121A,H,D,25,3.02,SD-double checked,
1556,S.sali,842,Field,121A,H,D,25,4.16,SD-double checked,
1557,S.sali,842,Field,121A,H,D,25,3.91,SD-double checked,
1558,S.sali,842,Field,121A,H,D,25,3.69,SD-double checked,
1559,S.sali,842,Field,121A,H,D,25,4.32,SD-double checked,
1560,S.sali,842,Field,121A,H,D,25,4.04,SD-double checked,
1561,S.sali,842,Field,121A,H,D,25,4.26,SD-double checked,
1562,S.sali,842,Field,121A,H,D,25,3.93,SD-double checked,
1563,S.sali,842,Field,9,F,D,25,2.55,SD-double checked,
1564,S.sali,842,Field,9,F,D,7,0.821,SD-double checked,
1565,S.sali,842,Field,9,F,D,25,3.27,SD-double checked,
1566,S.sali,842,Field,9,F,D,23,3.72,SD-double checked,
1567,S.sali,842,Field,9,F,D,25,3.29,SD-double checked,
1568,S.sali,842,Field,9,F,D,6,0.77,SD-double checked,
1569,S.sali,842,Field,9,F,D,25,2.2,SD-double checked,
1570,S.sali,842,Field,9,F,D,25,1.99,SD-double checked,
1571,S.sali,842,Field,9,F,D,25,2.03,SD-double checked,
1572,S.sali,842,Field,9,F,D,25,1.95,SD-double checked,
1573,S.sali,842,Field,9,F,D,6,0.46,SD-double checked,
1574,S.sali,842,Field,9,F,D,25,4.84,SD-double checked,
1575,S.sali,842,Field,9,F,D,1,0.18,SD-double checked,
1576,S.sali,853,Field,17,H,D,25,3.25,SD-double checked,
1577,S.sali,853,Field,17,H,D,25,2.74,SD-double checked,
1578,S.sali,853,Field,17,H,D,25,2.33,SD-double checked,
1579,S.sali,853,Field,17,H,D,25,3.52,SD-double checked,
1580,S.sali,853,Field,17,H,D,25,2.66,SD-double checked,
1581,S.sali,853,Field,17,H,D,25,3.14,SD-double checked,
1582,S.sali,853,Field,17,H,D,25,3.46,SD-double checked,
1583,S.sali,853,Field,17,H,D,25,2.8,SD-double checked,
1584,S.sali,853,Field,17,H,D,25,2.75,SD-double checked,
1585,S.sali,853,Field,17,H,D,25,2.94,SD-double checked,
1586,S.sali,853,Field,18,H,D,25,1.95,SD-double checked,
1587,S.sali,853,Field,18,H,D,25,2.26,SD-double checked,
1588,S.sali,853,Field,18,H,D,25,2.53,SD-double checked,
1589,S.sali,853,Field,18,H,D,25,2.66,SD-double checked,
1590,S.sali,853,Field,18,H,D,25,2.71,SD-double checked,
1591,S.sali,853,Field,18,H,D,25,2.54,SD-double checked,
1592,S.sali,853,Field,18,H,D,25,2.51,SD-double checked,
1593,S.sali,853,Field,18,H,D,25,2,SD-double checked,
1594,S.sali,853,Field,18,H,D,25,2.13,SD-double checked,
1595,S.sali,853,Field,18,H,D,25,1.82,SD-double checked,
1596,S.sali,853,Field,37,H,D,25,3.84,SD-double checked,
1597,S.sali,853,Field,37,H,D,25,3.82,SD-double checked,
1598,S.sali,853,Field,37,H,D,25,3.68,SD-double checked,
1599,S.sali,853,Field,37,H,D,25,3.87,SD-double checked,
1600,S.sali,853,Field,37,H,D,25,4.13,SD-double checked,
1601,S.sali,853,Field,37,H,D,25,3.54,SD-double checked,
1602,S.sali,853,Field,37,H,D,25,3.67,SD-double checked,
1603,S.sali,853,Field,37,H,D,25,3.82,SD-double checked,
1604,S.sali,853,Field,37,H,D,1,0.17,SD-double checked,
1605,S.sali,853,Field,37,H,D,25,4,SD-double checked,
1606,S.sali,853,Field,37,H,D,25,3.79,SD-double checked,
1607,S.sali,853,Field,37,H,D,25,3.87,SD-double checked,
1608,S.sali,853,Field,37,H,D,25,3.88,SD-double checked,
1609,S.sali,853,Field,37,H,D,25,3.63,SD-double checked,
1610,S.sali,853,Field,37,H,D,25,3.72,SD-double checked,
1611,S.sali,853,Field,37,H,D,25,3.45,SD-double checked,
1612,S.sali,853,Field,37,H,D,13,1.66,SD-double checked,
1613,S.sali,853,Field,48,F,D,25,4.85,SD-double checked,
1614,S.sali,853,Field,48,F,D,25,4.64,SD-double checked,
1615,S.sali,853,Field,48,F,D,12,2.15,SD-double checked,
1616,S.sali,853,Field,106,H,D,25,3.76,SD-double checked,
1617,S.sali,853,Field,106,H,D,25,3.62,SD-double checked,
1618,S.sali,853,Field,106,H,D,25,3.33,SD-double checked,
1619,S.sali,853,Field,106,H,D,25,3.71,SD-double checked,
1620,S.sali,853,Field,106,H,D,25,3.62,SD-double checked,
1621,S.sali,853,Field,106,H,D,25,3.99,SD-double checked,
1622,S.sali,853,Field,106,H,D,25,3.9,SD-double checked,
1623,S.sali,853,Field,106,H,D,25,3.29,SD-double checked,
1624,S.sali,853,Field,106,H,D,25,3.31,SD-double checked,
1625,S.sali,853,Field,106,H,D,25,3.65,SD-double checked,
1626,S.sali,853,Field,8,H,D,25,3.5,SD-double checked,
1627,S.sali,853,Field,8,H,D,25,3.34,SD-double checked,
1628,S.sali,853,Field,8,H,D,25,3.63,SD-double checked,
1629,S.sali,853,Field,8,H,D,25,3.32,SD-double checked,
1630,S.sali,853,Field,8,H,D,25,3.19,SD-double checked,
1631,S.sali,853,Field,8,H,D,25,3.03,SD-double checked,
1632,S.sali,853,Field,8,H,D,25,3.61,SD-double checked,
1633,S.sali,853,Field,8,H,D,25,2.82,SD-double checked,
1634,S.sali,853,Field,8,H,D,25,3.26,SD-double checked,
1635,S.sali,853,Field,8,H,D,25,3.04,SD-double checked,
1636,S.glob,852,Field,136,F,D,25,3.08,SD-double checked,
1637,S.glob,852,Field,136,F,D,25,3.1,SD-double checked,
1638,S.glob,852,Field,136,F,D,25,2.99,SD-double checked,
1639,S.glob,852,Field,136,F,D,16,1.96,SD-double checked,
1640,S.glob,852,Field,136,F,D,25,2.72,SD-double checked,
1641,S.glob,852,Field,136,F,D,25,2.62,SD-double checked,
1642,S.glob,852,Field,136,F,D,25,2.71,SD-double checked,
1643,S.glob,852,Field,136,F,D,25,2.4,SD-double checked,
1644,S.glob,852,Field,136,F,D,25,2.39,SD-double checked,
1645,S.glob,852,Field,136,F,D,25,2.88,SD-double checked,
1646,S.glob,852,Field,136,F,D,25,2.54,SD-double checked,
1647,S.glob,852,Field,136,F,D,25,2.71,SD-double checked,
1648,S.glob,852,Field,136,F,D,25,2.41,SD-double checked,
1649,S.glob,852,Field,136,F,D,25,2.46,SD-double checked,
1650,S.glob,852,Field,134,F,D,25,3.14,SD-double checked,
1651,S.glob,852,Field,134,F,D,25,3.08,SD-double checked,
1652,S.glob,852,Field,134,F,D,25,2.35,SD-double checked,
1653,S.glob,852,Field,134,F,D,25,2.81,SD-double checked,
1654,S.glob,852,Field,134,F,D,25,2.71,SD-double checked,
1655,S.glob,852,Field,134,F,D,25,2.39,SD-double checked,
1656,S.glob,852,Field,134,F,D,1,0.09,SD-double checked,
1657,S.glob,852,Field,134,F,D,25,3.23,SD-double checked,
1658,S.glob,852,Field,134,F,D,25,2.91,SD-double checked,
1659,S.glob,852,Field,134,F,D,25,3,SD-double checked,
1660,S.glob,852,Field,134,F,D,25,3.07,SD-double checked,
1661,S.glob,852,Field,134,F,D,25,3.41,SD-double checked,
1662,S.glob,852,Field,134,F,D,25,2.74,SD-double checked,
1663,S.glob,852,Field,134,F,D,25,3.08,SD-double checked,
1664,S.glob,852,Field,134,F,D,25,3.21,SD-double checked,
1665,S.glob,852,Field,134,F,D,25,3.65,SD-double checked,
1666,S.glob,852,Field,134,F,D,25,3.25,SD-double checked,
1667,S.glob,852,Field,94,F,D,25,2.91,SD-double checked,
1668,S.glob,852,Field,94,F,D,25,2.83,SD-double checked,
1669,S.glob,852,Field,94,F,D,25,2.89,SD-double checked,
1670,S.glob,852,Field,94,F,D,25,2.71,SD-double checked,
1671,S.glob,852,Field,94,F,D,25,2.9,SD-double checked,
1672,S.glob,852,Field,94,F,D,25,2.97,SD-double checked,
1673,S.glob,852,Field,94,F,D,25,2.64,SD-double checked,
1674,S.glob,852,Field,94,F,D,25,2.81,SD-double checked,
1675,S.glob,852,Field,94,F,D,25,2.8,SD-double checked,
1676,S.glob,852,Field,94,F,D,25,2.83,SD-double checked,
1677,S.glob,852,Field,85,F,D,25,2.84,SD-double checked,
1678,S.glob,852,Field,85,F,D,25,2.95,SD-double checked,
1679,S.glob,852,Field,85,F,D,25,2.81,SD-double checked,
1680,S.glob,852,Field,85,F,D,25,2.9,SD-double checked,
1681,S.glob,852,Field,85,F,D,25,2.9,SD-double checked,
1682,S.glob,852,Field,85,F,D,25,3.11,SD-double checked,
1683,S.glob,852,Field,85,F,D,25,2.96,SD-double checked,
1684,S.glob,852,Field,85,F,D,25,2.56,SD-double checked,
1685,S.glob,852,Field,85,F,D,25,2.96,SD-double checked,
1686,S.glob,852,Field,85,F,D,25,2.95,SD-double checked,
1687,S.glob,852,Field,85,F,D,25,3.01,SD-double checked,
1688,S.glob,852,Field,85,F,D,25,3.02,SD-double checked,
1689,S.glob,852,Field,85,F,D,25,3.14,SD-double checked,
1690,S.glob,852,Field,85,F,D,25,3.07,SD-double checked,
1691,S.glob,852,Field,85,F,D,4,0.2,SD-double checked,
1692,S.glob,852,Field,131,F,D,25,3.44,SD-double checked,
1693,S.glob,852,Field,131,F,D,25,2.88,SD-double checked,
1694,S.glob,852,Field,131,F,D,25,3.14,SD-double checked,
1695,S.glob,852,Field,131,F,D,24,2.94,SD-double checked,
1696,S.glob,852,Field,131,F,D,25,3.8,SD-double checked,
1697,S.glob,852,Field,131,F,D,25,3.76,SD-double checked,
1698,S.glob,852,Field,131,F,D,25,3.76,SD-double checked,
1699,S.glob,852,Field,131,F,D,16,2.27,SD-double checked,
1700,S.glob,852,Field,131,F,D,20,2.44,SD-double checked,
1701,S.glob,852,Field,131,F,D,25,3.71,SD-double checked,
1702,S.glob,852,Field,131,F,D,9,1.19,SD-double checked,
1703,S.glob,852,Field,129,F,D,25,3.4,SD-double checked,
1704,S.glob,852,Field,129,F,D,25,3.29,SD-double checked,
1705,S.glob,852,Field,129,F,D,4,0.42,SD-double checked,
1706,S.glob,852,Field,129,F,D,25,3.04,SD-double checked,
1707,S.glob,852,Field,129,F,D,25,3.14,SD-double checked,
1708,S.glob,852,Field,129,F,D,25,3.01,SD-double checked,
1709,S.glob,852,Field,129,F,D,25,3.23,SD-double checked,
1710,S.glob,852,Field,129,F,D,25,2.96,SD-double checked,
1711,S.glob,852,Field,129,F,D,25,2.93,SD-double checked,
1712,S.glob,852,Field,129,F,D,25,2.94,SD-double checked,
1713,S.glob,852,Field,129,F,D,25,3.31,SD-double checked,
1714,S.glob,852,Field,129,F,D,25,2.86,SD-double checked,
1715,S.glob,852,Field,122,H,D,25,3.53,SD-double checked,
1716,S.glob,852,Field,122,H,D,25,3.46,SD-double checked,
1717,S.glob,852,Field,122,H,D,25,3.23,SD-double checked,
1718,S.glob,852,Field,122,H,D,25,3.54,SD-double checked,
1719,S.glob,852,Field,122,H,D,25,3.41,SD-double checked,
1720,S.glob,852,Field,122,H,D,25,3.39,SD-double checked,
1721,S.glob,852,Field,122,H,D,25,3.34,SD-double checked,
1722,S.glob,852,Field,122,H,D,25,3.58,SD-double checked,
1723,S.glob,852,Field,122,H,D,25,3.31,SD-double checked,
1724,S.glob,852,Field,122,H,D,25,3.35,SD-double checked,
1725,S.glob,852,Field,26,H,D,25,2.52,SD-double checked,
1726,S.glob,852,Field,26,H,D,25,2.41,SD-double checked,
1727,S.glob,852,Field,26,H,D,25,2.72,SD-double checked,
1728,S.glob,852,Field,26,H,D,25,2.34,SD-double checked,
1729,S.glob,852,Field,26,H,D,25,2.08,SD-double checked,
1730,S.glob,852,Field,26,H,D,25,2.55,SD-double checked,
1731,S.glob,852,Field,26,H,D,25,2.67,SD-double checked,
1732,S.glob,852,Field,26,H,D,25,2.46,SD-double checked,
1733,S.glob,852,Field,26,H,D,25,1.91,SD-double checked,
1735,S.glob,850,Field,85,H,D,20,1.94,SD-double checked,
1736,S.glob,850,Field,85,H,D,25,1.95,SD-double checked,
1737,S.glob,850,Field,85,H,D,8,0.67,SD-double checked,
1738,S.glob,850,Field,93,H,D,25,2.03,SD-double checked,
1739,S.glob,850,Field,93,H,D,25,2.17,SD-double checked,
1740,S.glob,850,Field,93,H,D,4,0.32,SD-double checked,
1741,S.glob,850,Field,93,H,D,25,2.69,SD-double checked,
1742,S.glob,850,Field,93,H,D,25,2.53,SD-double checked,
1743,S.glob,850,Field,93,H,D,25,2.58,SD-double checked,
1744,S.glob,850,Field,93,H,D,25,2.49,SD-double checked,
1745,S.glob,850,Field,93,H,D,25,2.57,SD-double checked,
1746,S.glob,850,Field,93,H,D,25,1.72,SD-double checked,
1748,S.glob,850,Field,93,H,D,25,2.63,SD-double checked,
1749,S.glob,850,Field,93,H,D,25,2.71,SD-double checked,
1750,S.glob,850,Field,93,H,D,25,2.56,SD-double checked,
1751,S.glob,850,Field,100,sex?,D,25,4.09,SD-double checked,given number '100' in file
1752,S.glob,850,Field,100,sex?,D,25,3.87,SD-double checked,given number '100' in file
1753,S.glob,850,Field,100,sex?,D,25,3.87,SD-double checked,given number '100' in file
1754,S.glob,850,Field,100,sex?,D,25,4.06,SD-double checked,given number '100' in file
1755,S.glob,850,Field,100,sex?,D,25,3.97,SD-double checked,given number '100' in file
1756,S.glob,850,Field,100,sex?,D,25,4.15,SD-double checked,given number '100' in file
1757,S.glob,850,Field,100,sex?,D,25,3.9,SD-double checked,given number '100' in file
1758,S.glob,850,Field,100,sex?,D,25,3.83,SD-double checked,given number '100' in file
1759,S.glob,850,Field,100,sex?,D,25,4.01,SD-double checked,given number '100' in file
1760,S.glob,850,Field,100,sex?,D,25,4.08,SD-double checked,given number '100' in file
1761,S.glob,850,Field,119,sex?,D,25,2.53,SD-double checked,
1762,S.glob,850,Field,119,sex?,D,25,2.7,SD-double checked,
1763,S.glob,850,Field,119,sex?,D,25,2.58,SD-double checked,
1764,S.glob,850,Field,119,sex?,D,25,2.53,SD-double checked,
1765,S.glob,850,Field,119,sex?,D,25,2.62,SD-double checked,
1766,S.glob,850,Field,119,sex?,D,25,2.45,SD-double checked,
1767,S.glob,850,Field,119,sex?,D,25,2.45,SD-double checked,SD either 2.45 or 2.25
1768,S.glob,850,Field,119,sex?,D,25,2.45,SD-double checked,
