index	crossid	plantid	death.date	firstflower.date	use.alive.flowered	alive	use.firstflower	flowered	saved.1	saved.2	sampled.VOC	biomass.inflo	biomass.firstinflo	use.fib	delay	firstinflo.collect.date	firstinflo.weigh.date	firstinflo.biomass.mg	comments.fib	comments.SS	comments.JP.SGW	firstflower	mompop	momid	momsp	dadpop	dadid	dadsp	crosstype	cross	full	sxc	sxcxm	mompid	smompop
94	5	7	NA	2016-09-20	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-25	2017-08-18	39.8	NA	NA	NA	194	879WKG	2-2	hook	WK	4	hook	between	HH	879-2-2 x 794-4	hook.between	hook.between.879WKG.2-2	879WKG.2-2	hook879WKG
95	5	8	NA	2016-08-14	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	4	2016-08-18	2017-08-08	209.1	NA	NA	NA	157	879WKG	2-2	hook	WK	4	hook	between	HH	879-2-2 x 794-4	hook.between	hook.between.879WKG.2-2	879WKG.2-2	hook879WKG
96	5	9	NA	2016-09-27	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-10-02	2017-08-23	46.6	NA	NA	NA	201	879WKG	2-2	hook	WK	4	hook	between	HH	879-2-2 x 794-4	hook.between	hook.between.879WKG.2-2	879WKG.2-2	hook879WKG
97	5	10	NA	2016-08-09	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-11	2017-08-08	103.7	NA	NA	NA	152	879WKG	2-2	hook	WK	4	hook	between	HH	879-2-2 x 794-4	hook.between	hook.between.879WKG.2-2	879WKG.2-2	hook879WKG
98	5	11	NA	2016-09-01	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-09-04	2017-10-31	72.7	NA	NA	NA	175	879WKG	2-2	hook	WK	4	hook	between	HH	879-2-2 x 794-4	hook.between	hook.between.879WKG.2-2	879WKG.2-2	hook879WKG
99	5	12	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	no	NA	NA	NA	NA	NA	NA	had not flowered	low infl biomass, infl collected despite ""had not flowered""	NA	879WKG	2-2	hook	WK	4	hook	between	HH	879-2-2 x 794-4	hook.between	hook.between.879WKG.2-2	879WKG.2-2	hook879WKG
100	5	13	NA	2016-08-01	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	0	2016-08-01	2017-08-03	97.1	NA	NA	NA	144	879WKG	2-2	hook	WK	4	hook	between	HH	879-2-2 x 794-4	hook.between	hook.between.879WKG.2-2	879WKG.2-2	hook879WKG
101	5	14	NA	2016-08-09	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-11	2017-08-08	133	NA	NA	NA	152	879WKG	2-2	hook	WK	4	hook	between	HH	879-2-2 x 794-4	hook.between	hook.between.879WKG.2-2	879WKG.2-2	hook879WKG
102	5	15	NA	2016-08-30	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-04	2017-10-30	68	NA	NA	NA	173	879WKG	2-2	hook	WK	4	hook	between	HH	879-2-2 x 794-4	hook.between	hook.between.879WKG.2-2	879WKG.2-2	hook879WKG
103	5	16	NA	2016-08-16	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-08-21	2017-08-24	101	low biomass checked-ok. fixed date weighed form 2016 to 2017	NA	NA	159	879WKG	2-2	hook	WK	4	hook	between	HH	879-2-2 x 794-4	hook.between	hook.between.879WKG.2-2	879WKG.2-2	hook879WKG
104	5	17	NA	2016-08-23	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-25	2017-08-08	148.6	NA	NA	NA	166	879WKG	2-2	hook	WK	4	hook	between	HH	879-2-2 x 794-4	hook.between	hook.between.879WKG.2-2	879WKG.2-2	hook879WKG
105	5	18	NA	2016-08-01	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	0	2016-08-01	2017-08-03	93	NA	NA	NA	144	879WKG	2-2	hook	WK	4	hook	between	HH	879-2-2 x 794-4	hook.between	hook.between.879WKG.2-2	879WKG.2-2	hook879WKG
106	5	19	NA	2016-08-21	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-23	2017-08-15	108.5	NA	NA	NA	164	879WKG	2-2	hook	WK	4	hook	between	HH	879-2-2 x 794-4	hook.between	hook.between.879WKG.2-2	879WKG.2-2	hook879WKG
107	5	20	NA	NA	yes	TRUE	no	TRUE	no	no	no	yes	yes	yes	NA	2016-08-11	2017-08-08	87.8	""no 1st fl""	nothing written	has infl biomass	NA	879WKG	2-2	hook	WK	4	hook	between	HH	879-2-2 x 794-4	hook.between	hook.between.879WKG.2-2	879WKG.2-2	hook879WKG
109	6	1	NA	2016-08-14	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-16	2017-08-07	197.8	NA	NA	NA	157	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
110	6	2	NA	2016-08-23	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-25	2017-08-08	244	NA	NA	NA	166	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
111	6	3	NA	2016-09-04	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-06	2017-10-06	191.3	NA	NA	NA	178	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
112	6	4	NA	2016-09-08	yes	TRUE	yes	TRUE	no	no	no	yes	yes	double	31	2016-10-09	2017-08-18	NA	check collect date (too long after first flower)	NA	NA	182	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
113	6	5	NA	2016-08-28	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-30	2017-07-31	289.3	NA	NA	NA	171	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
114	6	6	NA	2016-09-04	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	2	2016-09-06	2017-10-06	150.2	NA	NA	NA	178	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
115	6	7	NA	NA	yes	TRUE	no	TRUE	no	no	no	yes	yes	yes	NA	2016-08-11	2017-08-08	387.4	""no 1st fl""	no date	NA	NA	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
116	6	8	NA	2016-09-13	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-15	2017-08-17	150.9	NA	NA	NA	187	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
117	6	9	NA	2016-09-04	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-06	2017-10-10	193.2	NA	NA	NA	178	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
118	6	10	NA	2016-09-01	yes	TRUE	yes	TRUE	yes	yes	yes	no	yes	yes	3	2016-09-04	2017-11-28	210.3	NA	NA	NA	175	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
119	6	11	NA	2016-08-16	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	7	2016-08-23	2017-08-08	423.5	NA	NA	NA	159	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
120	6	12	NA	2016-08-21	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-23	2017-08-15	288.2	NA	NA	NA	164	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
121	6	13	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-09-04	2017-10-24	239.1	NA	MISSED	NA	NA	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
122	6	14	NA	2016-10-06	yes	TRUE	yes	TRUE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	NA	NA	210	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
123	6	15	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	yes	yes	NA	2016-09-13	2017-07-28	174.2	NA	MISSED	NA	NA	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
124	6	16	NA	2016-08-09	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-11	2017-08-08	284.6	NA	NA	NA	152	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
125	6	17	NA	2016-11-22	yes	TRUE	yes	TRUE	yes	yes	yes	no	yes	yes	-5	2016-11-17	2017-07-26	95.6	check collect date (before date of first flower)	NA	NA	257	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
126	6	18	NA	2016-08-21	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-23	2017-08-10	537	NA	NA	NA	164	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
127	6	19	NA	2016-08-11	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	3	2016-08-14	2017-08-04	116.1	NA	NA	NA	154	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
128	6	20	NA	2016-08-14	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-16	2017-08-07	251.1	NA	NA	NA	157	879WKG	2-2	hook	892WKG	1	kaal	hybrid	HK	879-2-2 x 892-1	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
130	7	1	NA	2016-08-02	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-04	2017-08-08	262.5	NA	NA	NA	145	879WKG	2-2	hook	892WKG	3	kaal	hybrid	HK	879-2-2 x 892-3	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
132	8	1	NA	NA	yes	TRUE	never flowered	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	never flowered	NA	NA	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
133	8	2	NA	2016-10-11	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	2	2016-10-13	2017-08-18	50.9	NA	NA	NA	215	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
134	8	3	NA	2016-07-26	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	0	2016-07-26	2017-08-17	327.4	NA	NA	NA	138	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
135	8	4	NA	2016-09-04	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	2	2016-09-06	2017-09-28	206.7	NA	NA	NA	178	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
136	8	5	NA	NA	yes	TRUE	no	TRUE	no	no	no	yes	no	NA	NA	NA	NA	NA	NA	all in bud	okay to say flowered? ""No stake Flowering, all in bud""	NA	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
137	8	6	NA	2016-08-01	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	1	2016-08-02	2017-08-04	254.7	NA	NA	NA	144	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
138	8	7	NA	2016-09-01	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-09-04	2017-10-31	110.9	NA	NA	NA	175	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
139	8	8	2016-11-03	NA	no	NA	no	NA	no	no	no	no	no	NA	NA	NA	NA	NA	NA	DEAD	""broken at base""	NA	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
140	8	9	NA	NA	yes	TRUE	never flowered	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	never flowered	NA	NA	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
141	8	10	NA	2016-08-23	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-08-28	2017-08-03	336.3	NA	NA	NA	166	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
142	8	11	NA	2016-07-28	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	1	2016-07-29	2017-08-24	366.6	NA	NA	NA	140	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
143	8	12	NA	2016-09-08	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-09-11	2017-08-18	118.1	NA	NA	NA	182	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
144	8	13	NA	2016-10-30	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-11-01	2017-08-09	72	NA	NA	NA	234	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
145	8	14	NA	2016-10-25	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-10-27	2017-08-07	101.3	NA	NA	NA	229	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
146	8	15	NA	2016-09-04	yes	TRUE	yes	TRUE	no	no	no	yes	no	NA	NA	NA	NA	NA	NA	NA	NA	178	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
147	8	16	2016-05-19	NA	yes	FALSE	no	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	DEAD	NA	NA	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
148	8	17	NA	2016-10-11	yes	TRUE	yes	TRUE	no	no	no	no	yes	yes	2	2016-10-13	2017-08-18	147.8	NA	NA	NA	215	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
149	8	18	NA	2016-10-13	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	12	2016-10-25	2017-08-07	303	NA	NA	NA	217	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
150	8	19	NA	2016-08-18	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-08-21	2017-08-16	374.3	NA	NA	NA	161	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
151	8	20	2016-06-15	NA	yes	FALSE	no	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	DEAD	NA	NA	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
152	8	21	NA	2016-09-08	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-09-11	2017-08-17	144.3	NA	NA	NA	182	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
153	8	22	NA	NA	no	NA	no	NA	no	no	no	no	no	NA	NA	NA	NA	NA	NA	nothing written	not used because of late transplant date	NA	879WKG	2-2	hook	892WKG	4	kaal	hybrid	HK	879-2-2 x 892-4	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
155	9	1	NA	2016-07-29	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-08-01	2017-08-03	199.9	NA	NA	NA	141	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
156	9	2	NA	2016-10-02	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-10-04	2017-08-23	298.5	NA	NA	NA	206	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
157	9	3	NA	2016-08-04	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	0	2016-08-04	2017-08-08	429.4	NA	NA	NA	147	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
158	9	4	NA	NA	?	NA	no	NA	no	no	no	no	no	NA	NA	NA	NA	NA	NA	nothing written	no survival info - checked - no infl biomass - ask Steve  check VOCs	NA	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
159	9	5	NA	2016-10-13	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	12	2016-10-25	2017-08-07	42.4	NA	NA	NA	217	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
160	9	6	NA	2016-09-06	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-09-11	2017-08-18	249.9	NA	NA	fixed date from 4/6 to 9/6	180	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
161	9	7	NA	2016-09-01	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-09-04	2017-11-01	242.8	NA	NA	NA	175	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
162	9	8	2016-06-15	NA	yes	FALSE	no	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	DEAD	NA	NA	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
163	9	9	2016-06-15	NA	yes	FALSE	no	FALSE	no	no	no	no	no	NA	NA	NA	NA	NA	NA	DEAD	NA	NA	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
164	9	10	NA	NA	yes	TRUE	no	TRUE	no	no	no	yes	no	NA	NA	NA	NA	NA	NA	nothing written	has infl biomass	NA	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
165	9	11	NA	NA	yes	TRUE	missed	TRUE	no	no	no	yes	no	NA	NA	NA	NA	NA	NA	MISSED	NA	NA	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
166	9	12	NA	2016-09-01	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-09-04	2017-10-25	332	NA	NA	NA	175	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
167	9	13	NA	2016-08-09	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-11	2017-08-08	577.8	NA	NA	NA	152	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
168	9	14	NA	2016-09-13	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-15	2017-08-17	258.7	NA	NA	NA	187	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
169	9	15	NA	2016-11-15	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-11-20	2017-07-26	118.4	dixed first flower	NA	NA	250	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
170	9	16	NA	NA	yes	TRUE	missed	TRUE	no	no	no	no	yes	yes	NA	2016-11-06	2017-08-09	86.8	NA	MISSED	NA	NA	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
171	9	17	NA	2016-09-04	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-06	2017-10-06	284	NA	NA	NA	178	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
172	9	18	NA	2016-10-04	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	9	2016-10-13	2017-08-18	216.4	NA	NA	NA	208	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
173	9	19	NA	2016-08-14	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-16	2017-08-04	270	NA	NA	NA	157	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
174	9	20	NA	2016-08-18	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	3	2016-08-21	2017-08-16	198.1	NA	NA	NA	161	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
175	9	21	NA	NA	no	NA	no	NA	no	no	no	no	no	NA	NA	NA	NA	NA	NA	nothing written	not used because of late transplant date	NA	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
176	9	22	NA	NA	no	NA	no	NA	no	no	no	no	no	NA	NA	NA	NA	NA	NA	nothing written	not used because of late transplant date	NA	879WKG	2-2	hook	892WKG	5	kaal	hybrid	HK	879-2-2 x 892-5	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
178	10	1	NA	2016-08-16	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-08-18	2017-08-24	229	NA	NA	NA	159	879WKG	2-2	hook	904WPG	2	kaal	hybrid	HK	879-2-2 x 904-2	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
179	10	2	NA	2016-10-02	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-10-04	2017-08-23	69.3	NA	NA	NA	206	879WKG	2-2	hook	904WPG	2	kaal	hybrid	HK	879-2-2 x 904-2	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
180	10	3	NA	2016-10-11	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-10-13	2017-08-18	129.3	NA	NA	NA	215	879WKG	2-2	hook	904WPG	2	kaal	hybrid	HK	879-2-2 x 904-2	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
181	10	4	NA	2016-10-09	yes	TRUE	yes	TRUE	no	no	yes	yes	yes	yes	4	2016-10-13	2017-08-18	247.6	NA	NA	NA	213	879WKG	2-2	hook	904WPG	2	kaal	hybrid	HK	879-2-2 x 904-2	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
182	10	5	NA	2016-08-21	yes	TRUE	yes	TRUE	yes	yes	no	no	yes	yes	2	2016-08-23	2017-08-15	226.4	NA	NA	NA	164	879WKG	2-2	hook	904WPG	2	kaal	hybrid	HK	879-2-2 x 904-2	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
183	10	6	NA	2016-09-11	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	2	2016-09-13	2017-07-27	160.1	NA	NA	NA	185	879WKG	2-2	hook	904WPG	2	kaal	hybrid	HK	879-2-2 x 904-2	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
184	10	7	NA	2016-11-20	yes	TRUE	yes	TRUE	no	no	no	yes	yes	yes	5	2016-11-25	2017-07-26	120.6	NA	NA	NA	255	879WKG	2-2	hook	904WPG	2	kaal	hybrid	HK	879-2-2 x 904-2	hook.hybrid	hook.hybrid.879WKG.2-2	879WKG.2-2	hook879WKG
